"","Provincia","Comunidad_Autonoma","Longitud","Anchura","Grado_urbanizacion","Grado_ocupacion","Aparcamiento","Aparcamiento_seguridad","Aparcamiento_num_plazas","Coordenada_X","Coordenada_Y","Distancia_Puerto_Deportivo","Distancia_Hospital"
"942","tarragona","cataluña/catalunya",4,50,"aislada","bajo","no","","",0.8694,40.701,NA,50
"943","almería","andalucía",691,15,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-1.8549,37.0609,20,50
"944","a coruña","galicia",100,25,"aislada","bajo","no","","",-9.2415,42.9282,3.5,12
"945","a coruña","galicia",200,8,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",-8.9279,42.5967,NA,7
"946","santa cruz de tenerife","canarias",340,25,"urbana","alto","sí","","Menos de 50 plazas",-16.7479,28.0932,1.5,4.4
"947","santa cruz de tenerife","canarias",215,40,"aislada","medio","sí","","Menos de 50 plazas",-16.8109,28.1783,7,17
"948","santa cruz de tenerife","canarias",200,35,"semiurbana","bajo","no","","",-16.428,28.1857,14,38
"949","las palmas","canarias",130,30,"aislada","alto","sí","no vigilado","Menos de 50 plazas",-13.7814,28.844,7.7,47
"950","las palmas","canarias",280,20,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7853,28.8406,7.4,47
"951","las palmas","canarias",120,20,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7881,28.8424,7.2,48.9
"952","las palmas","canarias",157,30,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7886,28.8445,7,48.9
"953","las palmas","canarias",320,60,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7898,28.8479,6.4,47
"954","las palmas","canarias",35,6,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7912,28.8501,6,47
"955","las palmas","canarias",52,3,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.7916,28.851,5.5,47
"956","las palmas","canarias",395,85,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.793,28.8534,4.2,47
"957","las palmas","canarias",410,15,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.8007,28.8586,3.2,42.5
"958","las palmas","canarias",350,15,"urbana","alto","sí","vigilado","Entre 50 y 100 plazas",-13.8234,28.8623,1.9,42.5
"959","las palmas","canarias",130,12,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.8284,28.8626,2,42.5
"960","las palmas","canarias",250,20,"urbana","alto","sí","no vigilado","Menos de 50 plazas",-13.842,28.858,2.6,43
"961","las palmas","canarias",220,40,"semiurbana","bajo","no","","",-15.7011,27.7743,0.6,11.5
"962","las palmas","canarias",284,105,"urbana","alto","sí","no vigilado","Más de 100 plazas",-15.7138,27.7846,0.15,13.5
"963","las palmas","canarias",488,55,"urbana","alto","sí","no vigilado","Más de 100 plazas",-15.724,27.7902,3.2,15
"964","las palmas","canarias",440,35,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-15.7277,27.796,4.5,16
"965","las palmas","canarias",193,34,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-15.7314,27.7987,5,17
"966","las palmas","canarias",87,40,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-15.7399,27.8017,7.5,20
"967","las palmas","canarias",86,12,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-15.7455,27.8073,7,23
"968","las palmas","canarias",160,72,"urbana","alto","sí","no vigilado","Menos de 50 plazas",-15.7533,27.8129,6,22
"969","las palmas","canarias",209,55,"urbana","alto","sí","no vigilado","Más de 100 plazas",-15.7629,27.818,0.21,27
"970","las palmas","canarias",370,35,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-15.7916,27.8463,25,45
"971","las palmas","canarias",260,25,"aislada","bajo","no","","",-15.7987,27.8576,NA,101
"972","las palmas","canarias",920,35,"aislada","bajo","sí","","",-15.5872,28.1468,17.9,22.2
"973","las palmas","canarias",75,10,"aislada","alto","sí","","",-15.5804,28.144,17.9,22.2
"974","las palmas","canarias",260,10,"aislada","bajo","no","","",-15.3958,28.0315,7,7
"975","las palmas","canarias",2,50,"urbana","alto","sí","","",-15.4353,28.1422,2.5,7
"976","las palmas","canarias",180,25,"aislada","bajo","no","","",-15.4352,28.1597,4,6
"977","las palmas","canarias",550,85,"urbana","alto","sí","no vigilado","",-15.4291,28.1306,0,2.5
"978","las palmas","canarias",950,28,"urbana","bajo","no","","",-15.4145,28.0771,6,3
"979","las palmas","canarias",70,40,"semiurbana","medio","no","","",-15.4496,28.131,2,22.2
"980","las palmas","canarias",520,50,"urbana","medio","sí","","",-15.4445,28.1317,2,22.2
"981","las palmas","canarias",1,20,"semiurbana","bajo","no","","",-15.4436,27.7995,22.4,36
"982","las palmas","canarias",1,20,"aislada","bajo","no","","",-15.4713,27.7948,20,36
"983","las palmas","canarias",1,27,"aislada","bajo","no","","",-15.4929,27.7905,16,38
"984","las palmas","canarias",2,30,"semiurbana","medio","sí","","",-15.5054,27.7823,14.5,41.5
"985","las palmas","canarias",430,40,"semiurbana","alto","sí","","",-15.5282,27.7761,13,41.5
"986","las palmas","canarias",170,30,"semiurbana","alto","no","","",-15.5322,27.7729,12.5,41
"987","las palmas","canarias",670,70,"urbana","alto","sí","","",-15.5411,27.7689,11,44
"988","las palmas","canarias",300,110,"semiurbana","alto","no","","",-15.5503,27.7671,9.8,44
"989","las palmas","canarias",250,20,"semiurbana","alto","no","","",-15.5534,27.7653,9.6,44
"990","las palmas","canarias",2,50,"urbana","alto","no","","",-15.5661,27.7574,8.5,49
"991","las palmas","canarias",2,75,"semiurbana","alto","sí","","",-15.5825,27.7356,5,52
"992","las palmas","canarias",320,39,"urbana","alto","no","","",-15.6014,27.7359,3.1,2
"993","las palmas","canarias",520,25,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-15.6083,27.7418,2.1,1.3
"994","las palmas","canarias",283,68,"urbana","alto","sí","vigilado","Más de 100 plazas",-15.6121,27.7452,1.6,0.8
"995","las palmas","canarias",203,76,"semiurbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-15.621,27.749,0.1,1.3
"996","las palmas","canarias",250,60,"aislada","alto","no","","",-15.6386,27.7506,2,3.3
"997","las palmas","canarias",181,13,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-15.6433,27.7512,2.5,4.2
"998","las palmas","canarias",574,30,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-15.6524,27.7549,3.7,5
"999","las palmas","canarias",75,18,"aislada","medio","no","","",-15.656,27.7566,3.2,5.6
"1000","las palmas","canarias",290,38,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-15.6602,27.7568,2.8,6
"1001","las palmas","canarias",32,24,"aislada","medio","no","","",-15.6651,27.7557,2.3,6.5
"1002","las palmas","canarias",197,10,"aislada","bajo","no","","",-15.6684,27.7552,2.3,6.5
"1003","las palmas","canarias",145,58,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-15.6711,27.7536,2.25,6.8
"1004","las palmas","canarias",73,13,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-15.6719,27.7522,2.25,6.8
"1005","las palmas","canarias",220,17,"aislada","bajo","no","","",-15.7951,27.8494,NA,87.5
"1006","las palmas","canarias",710,23,"aislada","alto","no","","",-15.8028,27.8658,35,87.5
"1007","las palmas","canarias",60,15,"aislada","bajo","no","","",-15.8052,27.8703,NA,85.2
"1008","las palmas","canarias",465,20,"aislada","alto","no","","",-15.815,27.8879,35,85.2
"1009","las palmas","canarias",50,8,"aislada","bajo","no","","",-15.8284,27.9064,NA,94
"1010","las palmas","canarias",240,15,"aislada","bajo","no","","",-15.8294,27.931,NA,96.5
"1011","las palmas","canarias",350,25,"aislada","medio","no","","",-15.8279,27.9431,NA,96.5
"1012","las palmas","canarias",360,25,"aislada","medio","no","","",-15.8304,27.956,NA,96.5
"1013","las palmas","canarias",720,25,"aislada","alto","sí","","",-15.8183,28.0024,37,63.5
"1014","las palmas","canarias",30,5,"semiurbana","alto","no","","",-15.8175,28.0062,36.5,72.5
"1015","las palmas","canarias",40,20,"semiurbana","medio","no","","",-15.3797,27.9624,7,15
"1016","las palmas","canarias",450,45,"semiurbana","medio","no","","",-15.3805,27.9496,8,17
"1017","las palmas","canarias",700,40,"semiurbana","medio","sí","","",-13.8582,28.3953,0.1,12
"1018","las palmas","canarias",180,17,"semiurbana","bajo","no","","",-13.8719,28.3656,NA,15
"1019","las palmas","canarias",310,12,"semiurbana","bajo","no","","",-13.8952,28.3242,22.5,32
"1020","las palmas","canarias",195,25,"urbana","medio","sí","","",-13.8674,28.7385,0.25,32
"1021","las palmas","canarias",60,20,"aislada","bajo","no","","",-14.017,28.6939,22,41
"1022","las palmas","canarias",75,20,"aislada","bajo","no","","",-14.0174,28.7013,22,43
"1023","las palmas","canarias",390,70,"aislada","bajo","no","","",-14.0183,28.7052,22,43
"1024","las palmas","canarias",210,50,"aislada","bajo","no","","",-14.0065,28.7105,23,45
"1025","las palmas","canarias",290,65,"aislada","bajo","no","","",-14.0048,28.7111,23,45
"1026","las palmas","canarias",100,70,"aislada","bajo","no","","",-14.0049,28.7127,23,45
"1027","las palmas","canarias",325,40,"aislada","bajo","no","","",-13.998,28.7198,24,48
"1028","las palmas","canarias",200,18,"aislada","bajo","no","","",-13.9802,28.7275,23,48
"1029","las palmas","canarias",90,12,"aislada","bajo","no","","",-13.97,28.7317,21.5,48
"1030","las palmas","canarias",150,20,"aislada","bajo","no","","",-13.9372,28.7389,NA,42
"1031","las palmas","canarias",150,30,"urbana","alto","no","","",-13.8666,28.7338,3,32
"1032","las palmas","canarias",600,35,"urbana","bajo","no","","",-13.8557,28.7299,4.8,30.5
"1033","las palmas","canarias",700,20,"semiurbana","bajo","no","","",-13.8496,28.7272,4,30.5
"1034","las palmas","canarias",700,60,"aislada","bajo","no","","",-13.8434,28.7269,7,29
"1035","las palmas","canarias",450,60,"aislada","bajo","no","","",-13.841,28.7206,6.5,29
"1036","las palmas","canarias",1,50,"aislada","bajo","sí","","",-13.8383,28.7147,7.3,28
"1037","las palmas","canarias",300,45,"aislada","alto","sí","","",-13.8378,28.7072,8,28
"1038","las palmas","canarias",500,45,"aislada","medio","sí","","",-13.8354,28.7018,7,28
"1039","las palmas","canarias",800,55,"aislada","bajo","no","","",-13.8327,28.6979,7.5,27
"1040","las palmas","canarias",900,75,"aislada","bajo","no","","",-13.8313,28.6918,8.5,24
"1041","las palmas","canarias",440,30,"aislada","bajo","no","","",-13.8316,28.6898,9.3,24
"1042","las palmas","canarias",560,45,"aislada","bajo","no","","",-13.832,28.6868,9.9,24
"1043","las palmas","canarias",450,60,"aislada","bajo","no","","",-13.8316,28.6803,10.4,24
"1044","las palmas","canarias",840,30,"aislada","bajo","no","","",-13.8327,28.6714,11,24
"1045","las palmas","canarias",140,20,"aislada","medio","no","","",-13.8264,28.7421,NA,34
"1046","las palmas","canarias",915,20,"semiurbana","bajo","no","","",-14.1533,28.1817,NA,60
"1047","las palmas","canarias",1,35,"aislada","bajo","no","","",-14.1821,28.1748,29,65
"1048","las palmas","canarias",1,30,"semiurbana","bajo","sí","","",-14.2256,28.1583,NA,73
"1049","las palmas","canarias",1,45,"semiurbana","bajo","no","","",-14.3095,28.0637,8.5,86
"1050","las palmas","canarias",4,60,"urbana","medio","sí","","",-14.3324,28.0442,1,93
"1051","valencia/valència","comunitat valenciana",1,65,"semiurbana","bajo","sí","no vigilado","Más de 100 plazas",-0.1909,39.7167,6,3
"1052","lugo","galicia",40,40,"aislada","bajo","no","","",-7.1173,43.5584,4,35
"1053","valencia/valència","comunitat valenciana",2,40,"semiurbana / aislada","bajo","no","","",-0.2074,39.0734,11,14
"1054","barcelona","cataluña/catalunya",420,69,"urbana","alto","sí","","",2.1901,41.374,NA,1.2
"1055","barcelona","cataluña/catalunya",522,89,"urbana","alto","sí","","",2.1955,41.3831,NA,0
"1056","las palmas","canarias",230,20,"aislada","bajo","no","","",-14.362,28.0516,1,96
"1057","las palmas","canarias",300,25,"aislada","bajo","no","","",-14.5,28.0722,22,113.5
"1058","las palmas","canarias",545,20,"semiurbana","bajo","no","","",-14.5082,28.0659,NA,113.5
"1059","las palmas","canarias",13,50,"aislada","bajo","no","","",-14.3688,28.1184,NA,118
"1060","las palmas","canarias",800,18,"aislada","bajo","no","","",-14.2132,28.2361,28.5,63
"1061","las palmas","canarias",250,18,"aislada","bajo","no","","",-14.2129,28.2427,NA,63
"1062","las palmas","canarias",300,30,"aislada","bajo","no","","",-14.2088,28.2723,35,59
"1063","las palmas","canarias",425,30,"aislada","bajo","no","","",-14.1665,28.3641,50,49
"1064","las palmas","canarias",270,35,"aislada","medio","no","","",-14.1566,28.4018,57,54
"1065","las palmas","canarias",1,45,"semiurbana","medio","no","","",-14.127,28.1893,17,56
"1066","las palmas","canarias",875,45,"aislada","medio","sí","","",-13.8663,28.4768,2,2
"1067","las palmas","canarias",200,15,"aislada","bajo","no","","",-13.8628,28.4365,8,7
"1068","las palmas","canarias",305,15,"aislada","bajo","no","","",-13.8569,28.4248,8,7
"1069","las palmas","canarias",200,30,"aislada","medio","no","","",-14.0635,28.5431,NA,32.5
"1070","las palmas","canarias",230,40,"aislada","bajo","no","","",-14.0487,28.5718,32,37
"1071","las palmas","canarias",1,30,"aislada","bajo","no","","",-14.0089,28.6729,20.5,40
"1072","las palmas","canarias",190,35,"aislada","bajo","no","","",-14.0086,28.6771,20.5,59.8
"1073","las palmas","canarias",950,30,"semiurbana","bajo","no","","",-14.013,28.6912,20.5,41
"1074","las palmas","canarias",200,60,"aislada","medio","sí","","",-14.0165,28.6936,21.2,41
"1075","las palmas","canarias",700,30,"semiurbana","medio","no","","",-13.9869,28.2282,6,47
"1076","las palmas","canarias",560,55,"urbana","medio","sí","","",-14.0195,28.2113,NA,47
"1077","las palmas","canarias",550,48,"semiurbana","medio","no","","",-14.0742,28.2015,12,55
"1078","las palmas","canarias",30,10,"urbana","bajo","sí","no vigilado","Entre 50 y 100 plazas",-13.5479,28.9567,17.73,1
"1079","las palmas","canarias",470,45,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.5589,28.9584,16.24,1
"1080","las palmas","canarias",315,18,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",-13.5743,28.9551,16,3
"1081","las palmas","canarias",250,80,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-13.5818,28.9541,15.4,5
"1082","las palmas","canarias",180,10,"aislada","bajo","no","","",-13.5037,29.2025,64.31,42.3
"1083","las palmas","canarias",75,40,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-13.4312,29.2096,48,31
"1084","las palmas","canarias",200,40,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-13.4289,29.2086,47.76,31
"1085","las palmas","canarias",150,12,"semiurbana","alto","no","","",-13.5055,29.2259,22,36
"1086","las palmas","canarias",1,40,"aislada","medio","no","","",-13.5188,29.2259,26,36
"1087","las palmas","canarias",700,30,"aislada","bajo","no","","",-13.527,29.2204,61.51,36
"1088","las palmas","canarias",100,10,"aislada","bajo","no","","",-13.5372,29.221,62.53,36
"1089","las palmas","canarias",610,80,"aislada","medio","no","","",-13.5154,29.2764,63.62,36
"1090","las palmas","canarias",600,55,"aislada","bajo","no","","",-13.4945,29.2789,65.56,36
"1091","barcelona","cataluña/catalunya",450,50,"semiurbana","medio","sí","no vigilado","Más de 100 plazas",1.6563,41.196,NA,6.5
"1092","barcelona","cataluña/catalunya",250,100,"semiurbana","medio","sí","","",1.6477,41.1951,NA,7.2
"1093","barcelona","cataluña/catalunya",1,30,"aislada","bajo","sí","no vigilado","Entre 50 y 100 plazas",2.7761,41.6496,NA,9.5
"1094","barcelona","cataluña/catalunya",1,45,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",2.7322,41.6374,NA,9.5
"1095","barcelona","cataluña/catalunya",180,16.5,"semiurbana","bajo","sí","no vigilado","Más de 100 plazas",2.4417,41.5294,NA,0.4
"1096","barcelona","cataluña/catalunya",1,40,"urbana","alto","sí","no vigilado","Menos de 50 plazas",2.6901,41.6207,NA,3.9
"1097","barcelona","cataluña/catalunya",580,40,"urbana","alto","sí","no vigilado","Menos de 50 plazas",2.6814,41.6181,NA,3.9
"1098","barcelona","cataluña/catalunya",650,40,"urbana","alto","sí","no vigilado","Menos de 50 plazas",2.6733,41.6158,NA,3.9
"1099","barcelona","cataluña/catalunya",460,102,"urbana","bajo","sí","no vigilado","Entre 50 y 100 plazas",2.2319,41.4179,NA,12
"1100","barcelona","cataluña/catalunya",749,8,"aislada","medio","no","","",2.6391,41.6053,NA,2.5
"1101","barcelona","cataluña/catalunya",815,70,"semiurbana","medio","sí","no vigilado","Más de 100 plazas",2.7237,41.6328,NA,3.9
"1102","pontevedra","galicia",130,40,"aislada","bajo","no","","",-8.9027,42.216,13,13
"1103","pontevedra","galicia",130,20,"semiurbana","bajo","no","","",-8.8187,42.1614,1.2,10
"1104","las palmas","canarias",45,15,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-13.4217,29.1961,45,31
"1105","las palmas","canarias",40,10,"aislada","bajo","no","","",-13.4264,29.1728,44,31
"1106","almería","andalucía",225,30,"aislada","bajo","no","","",-2.1262,36.7324,4,30
"1107","almería","andalucía",130,37,"aislada","medio","no","","",-1.9463,36.933,20,30
"1108","las palmas","canarias",75,4,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-13.4458,29.1451,35,25
"1109","las palmas","canarias",55,2,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-13.4497,29.144,35,25
"1110","las palmas","canarias",50,6,"semiurbana","bajo","no","","",-13.4557,29.1379,34.5,23
"1111","las palmas","canarias",15,4,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-13.4594,29.1324,34,23
"1112","las palmas","canarias",810,10,"semiurbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-13.4643,29.1286,34,23
"1113","las palmas","canarias",60,4,"aislada","bajo","no","","",-13.4498,29.0963,38.72,19
"1114","las palmas","canarias",40,4,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-13.4521,29.0806,37,19
"1115","las palmas","canarias",1,85,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-13.5884,28.9514,14,5
"1116","las palmas","canarias",500,30,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-13.6396,29.1167,37.77,24
"1117","las palmas","canarias",100,12,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-13.5751,29.1255,49.5,23
"1118","asturias","asturias, principado de",400,30,"aislada","bajo","no","","",-6.4641,43.5684,9,34
"1119","asturias","asturias, principado de",50,25,"aislada","bajo","no","","",-6.6565,43.5656,5,8
"1120","asturias","asturias, principado de",50,30,"aislada","bajo","no","","",-6.6988,43.5599,1.5,4.5
